Date,Close
2020-06-24,"3,050.3300"
2020-06-25,"3,083.7600"
2020-06-26,"3,009.0500"
2020-06-29,"3,053.2400"
2020-06-30,"3,100.2900"
2020-07-01,"3,115.8600"
2020-07-02,"3,130.0100"
2020-07-06,"3,179.7200"
2020-07-07,"3,145.3200"
2020-07-08,"3,169.9400"
2020-07-09,"3,152.0500"
2020-07-10,"3,185.0400"
2020-07-13,"3,155.2200"
2020-07-14,"3,197.5200"
2020-07-15,"3,226.5600"
2020-07-16,"3,215.5700"
2020-07-17,"3,224.7300"
2020-07-20,"3,251.8400"
2020-07-21,"3,257.3000"
2020-07-22,"3,276.0200"
2020-07-23,"3,235.6600"
2020-07-24,"3,215.6300"
2020-07-27,"3,239.4100"
2020-07-28,"3,218.4400"
2020-07-29,"3,258.4400"
2020-07-30,"3,246.2200"
2020-07-31,"3,271.1200"
2020-08-03,"3,294.6100"
2020-08-04,"3,306.5100"
2020-08-05,"3,327.7700"
2020-08-06,"3,349.1600"
2020-08-07,"3,351.2800"
2020-08-10,"3,360.4700"
2020-08-11,"3,333.6900"
2020-08-12,"3,380.3500"
2020-08-13,"3,373.4300"
2020-08-14,"3,372.8500"
2020-08-17,"3,381.9900"
2020-08-18,"3,389.7800"
2020-08-19,"3,374.8500"
2020-08-20,"3,385.5100"
2020-08-21,"3,397.1600"
2020-08-24,"3,431.2800"
2020-08-25,"3,443.6200"
2020-08-26,"3,478.7300"
2020-08-27,"3,484.5500"
2020-08-28,"3,508.0100"
2020-08-31,"3,500.3100"
2020-09-01,"3,526.6500"
2020-09-02,"3,580.8400"
2020-09-03,"3,455.0600"
2020-09-04,"3,426.9600"
2020-09-08,"3,331.8400"
2020-09-09,"3,398.9600"
2020-09-10,"3,339.1900"
2020-09-11,"3,340.9700"
2020-09-14,"3,383.5400"
2020-09-15,"3,401.2000"
2020-09-16,"3,385.4900"
2020-09-17,"3,357.0100"
2020-09-18,"3,319.4700"
2020-09-21,"3,281.0600"
2020-09-22,"3,315.5700"
2020-09-23,"3,236.9200"
2020-09-24,"3,246.5900"
2020-09-25,"3,298.4600"
2020-09-28,"3,351.6000"
2020-09-29,"3,335.4700"
2020-09-30,"3,363.0000"
2020-10-01,"3,380.8000"
2020-10-02,"3,348.4400"
2020-10-05,"3,408.6300"
2020-10-06,"3,360.9500"
2020-10-07,"3,419.4500"
2020-10-08,"3,446.8300"
2020-10-09,"3,477.1300"
2020-10-12,"3,534.2200"
2020-10-13,"3,511.9300"
2020-10-14,"3,488.6700"
2020-10-15,"3,483.3400"
2020-10-16,"3,483.8100"
2020-10-19,"3,426.9200"
2020-10-20,"3,443.1200"
2020-10-21,"3,435.5600"
2020-10-22,"3,453.4900"
2020-10-23,"3,465.3900"
2020-10-26,"3,400.9700"
2020-10-27,"3,390.6800"
2020-10-28,"3,271.0300"
2020-10-29,"3,310.1100"
2020-10-30,"3,269.9600"
2020-11-02,"3,310.2400"
2020-11-03,"3,369.1600"
2020-11-04,"3,443.4400"
2020-11-05,"3,510.4500"
2020-11-06,"3,509.4400"
2020-11-09,"3,550.5000"
2020-11-10,"3,545.5300"
2020-11-11,"3,572.6600"
2020-11-12,"3,537.0100"
2020-11-13,"3,585.1500"
2020-11-16,"3,626.9100"
2020-11-17,"3,609.5300"
2020-11-18,"3,567.7900"
2020-11-19,"3,581.8700"
2020-11-20,"3,557.5400"
2020-11-23,"3,577.5900"
2020-11-24,"3,635.4100"
2020-11-25,"3,629.6500"
2020-11-27,"3,638.3500"
2020-11-30,"3,621.6300"
2020-12-01,"3,662.4500"
2020-12-02,"3,669.0100"
2020-12-03,"3,666.7200"
2020-12-04,"3,699.1200"
2020-12-07,"3,691.9600"
2020-12-08,"3,702.2500"
2020-12-09,"3,672.8200"
2020-12-10,"3,668.1000"
2020-12-11,"3,663.4600"
2020-12-14,"3,647.4900"
2020-12-15,"3,694.6200"
2020-12-16,"3,701.1700"
2020-12-17,"3,722.4800"
2020-12-18,"3,709.4100"
2020-12-21,"3,694.9200"
2020-12-22,"3,687.2600"
2020-12-23,"3,690.0100"
2020-12-24,"3,703.0600"
2020-12-28,"3,735.3600"
2020-12-29,"3,727.0400"
2020-12-30,"3,732.0400"
2020-12-31,"3,756.0700"
2021-01-04,"3,700.6500"
2021-01-05,"3,726.8600"
2021-01-06,"3,748.1400"
2021-01-07,"3,803.7900"
2021-01-08,"3,824.6800"
2021-01-11,"3,799.6100"
2021-01-12,"3,801.1900"
2021-01-13,"3,809.8400"
2021-01-14,"3,795.5400"
2021-01-15,"3,768.2500"
2021-01-19,"3,798.9100"
2021-01-20,"3,851.8500"
2021-01-21,"3,853.0700"
2021-01-22,"3,841.4700"
2021-01-25,"3,855.3600"
2021-01-26,"3,849.6200"
2021-01-27,"3,750.7700"
2021-01-28,"3,787.3800"
2021-01-29,"3,714.2400"
2021-02-01,"3,773.8600"
2021-02-02,"3,826.3100"
2021-02-03,"3,830.1700"
2021-02-04,"3,871.7400"
2021-02-05,"3,886.8300"
2021-02-08,"3,915.5900"
2021-02-09,"3,911.2300"
2021-02-10,"3,909.8800"
2021-02-11,"3,916.3800"
2021-02-12,"3,934.8300"
2021-02-16,"3,932.5900"
2021-02-17,"3,931.3300"
2021-02-18,"3,913.9700"
2021-02-19,"3,906.7100"
2021-02-22,"3,876.5000"
2021-02-23,"3,881.3700"
2021-02-24,"3,925.4300"
2021-02-25,"3,829.3400"
2021-02-26,"3,811.1500"
2021-03-01,"3,901.8200"
2021-03-02,"3,870.2900"
2021-03-03,"3,819.7200"
2021-03-04,"3,768.4700"
2021-03-05,"3,841.9400"
2021-03-08,"3,821.3500"
2021-03-09,"3,875.4400"
2021-03-10,"3,898.8100"
2021-03-11,"3,939.3400"
2021-03-12,"3,943.3400"
2021-03-15,"3,968.9400"
2021-03-16,"3,962.7100"
2021-03-17,"3,974.1200"
2021-03-18,"3,915.4600"
2021-03-19,"3,913.1000"
2021-03-22,"3,940.5900"
2021-03-23,"3,910.5200"
2021-03-24,"3,889.1400"
2021-03-25,"3,909.5200"
2021-03-26,"3,974.5400"
2021-03-29,"3,971.0900"
2021-03-30,"3,958.5500"
2021-03-31,"3,972.8900"
2021-04-01,"4,019.8700"
2021-04-05,"4,077.9100"
2021-04-06,"4,073.9400"
2021-04-07,"4,079.9500"
2021-04-08,"4,097.1700"
2021-04-09,"4,128.8000"
2021-04-12,"4,127.9900"
2021-04-13,"4,141.1700"
2021-04-14,"4,124.6600"
2021-04-15,"4,170.4200"
2021-04-16,"4,185.4700"
2021-04-19,"4,163.2800"
2021-04-20,"4,134.9400"
2021-04-21,"4,173.4200"
2021-04-22,"4,134.9800"
2021-04-23,"4,180.1700"
2021-04-26,"4,187.6200"
2021-04-27,"4,186.7200"
2021-04-28,"4,183.1800"
2021-04-29,"4,211.4700"
2021-04-30,"4,181.1700"
2021-05-03,"4,192.6600"
2021-05-04,"4,164.6600"
2021-05-05,"4,167.5900"
2021-05-06,"4,201.6200"
2021-05-07,"4,232.6000"
2021-05-10,"4,188.4300"
2021-05-11,"4,152.1000"
2021-05-12,"4,063.0400"
2021-05-13,"4,112.5000"
2021-05-14,"4,173.8500"
2021-05-17,"4,163.2900"
2021-05-18,"4,127.8300"
2021-05-19,"4,115.6800"
2021-05-20,"4,159.1200"
2021-05-21,"4,155.8600"
2021-05-24,"4,197.0500"
2021-05-25,"4,188.1300"
2021-05-26,"4,195.9900"
2021-05-27,"4,200.8800"
2021-05-28,"4,204.1100"
2021-06-01,"4,202.0400"
2021-06-02,"4,208.1200"
2021-06-03,"4,192.8500"
2021-06-04,"4,229.8900"
2021-06-07,"4,226.5200"
2021-06-08,"4,227.2600"
2021-06-09,"4,219.5500"
2021-06-10,"4,239.1800"
2021-06-11,"4,247.4400"
2021-06-14,"4,255.1500"
2021-06-15,"4,246.5900"
2021-06-16,"4,223.7000"
2021-06-17,"4,221.8600"
2021-06-18,"4,166.4500"
2021-06-21,"4,224.7900"
2021-06-22,"4,246.4400"
2021-06-23,"4,241.8400"
2021-06-24,"4,266.4900"
2021-06-25,"4,280.7000"
2021-06-28,"4,290.6100"
2021-06-29,"4,291.8000"
2021-06-30,"4,297.5000"
2021-07-01,"4,319.9400"
2021-07-02,"4,352.3400"
2021-07-06,"4,343.5400"
2021-07-07,"4,358.1300"
2021-07-08,"4,320.8200"
2021-07-09,"4,369.5500"
2021-07-12,"4,384.6300"
2021-07-13,"4,369.2100"
2021-07-14,"4,374.3000"
2021-07-15,"4,360.0300"
2021-07-16,"4,327.1600"
2021-07-19,"4,258.4900"
2021-07-20,"4,323.0600"
2021-07-21,"4,358.6900"
2021-07-22,"4,367.4800"
2021-07-23,"4,411.7900"
2021-07-26,"4,422.3000"
2021-07-27,"4,401.4600"
2021-07-28,"4,400.6400"
2021-07-29,"4,419.1500"
2021-07-30,"4,395.2600"
2021-08-02,"4,387.1600"
2021-08-03,"4,423.1500"
2021-08-04,"4,402.6600"
2021-08-05,"4,429.1000"
2021-08-06,"4,436.5200"
2021-08-09,"4,432.3500"
2021-08-10,"4,436.7500"
2021-08-11,"4,447.7000"
2021-08-12,"4,460.8300"
2021-08-13,"4,468.0000"
2021-08-16,"4,479.7100"
2021-08-17,"4,448.0800"
2021-08-18,"4,400.2700"
2021-08-19,"4,405.8000"
2021-08-20,"4,441.6700"
2021-08-23,"4,479.5300"
2021-08-24,"4,486.2300"
2021-08-25,"4,496.1900"
2021-08-26,"4,470.0000"
2021-08-27,"4,509.3700"
2021-08-30,"4,528.7900"
2021-08-31,"4,522.6800"
2021-09-01,"4,524.0900"
2021-09-02,"4,536.9500"
2021-09-03,"4,535.4300"
2021-09-07,"4,520.0300"
2021-09-08,"4,514.0700"
2021-09-09,"4,493.2800"
2021-09-10,"4,458.5800"
2021-09-13,"4,468.7300"
2021-09-14,"4,443.0500"
2021-09-15,"4,480.7000"
2021-09-16,"4,473.7500"
2021-09-17,"4,432.9900"
2021-09-20,"4,357.7300"
2021-09-21,"4,354.1900"
2021-09-22,"4,395.6400"
2021-09-23,"4,448.9800"
2021-09-24,"4,455.4800"
2021-09-27,"4,443.1100"
2021-09-28,"4,352.6300"
2021-09-29,"4,359.4600"
2021-09-30,"4,307.5400"
2021-10-01,"4,357.0400"
2021-10-04,"4,300.4600"
2021-10-05,"4,345.7200"
2021-10-06,"4,363.5500"
2021-10-07,"4,399.7600"
2021-10-08,"4,391.3400"
2021-10-11,"4,361.1900"
2021-10-12,"4,350.6500"
2021-10-13,"4,363.8000"
2021-10-14,"4,438.2600"
2021-10-15,"4,471.3700"
2021-10-18,"4,486.4600"
2021-10-19,"4,519.6300"
2021-10-20,"4,536.1900"
2021-10-21,"4,549.7800"
2021-10-22,"4,544.9000"
2021-10-25,"4,566.4800"
2021-10-26,"4,574.7900"
2021-10-27,"4,551.6800"
2021-10-28,"4,596.4200"
2021-10-29,"4,605.3800"
2021-11-01,"4,613.6700"
2021-11-02,"4,630.6500"
2021-11-03,"4,660.5700"
2021-11-04,"4,680.0600"
2021-11-05,"4,697.5300"
2021-11-08,"4,701.7000"
2021-11-09,"4,685.2500"
2021-11-10,"4,646.7100"
2021-11-11,"4,649.2700"
2021-11-12,"4,682.8500"
2021-11-15,"4,682.8000"
2021-11-16,"4,700.9000"
2021-11-17,"4,688.6700"
2021-11-18,"4,704.5400"
2021-11-19,"4,697.9600"
2021-11-22,"4,682.9400"
2021-11-23,"4,690.7000"
2021-11-24,"4,701.4600"
2021-11-26,"4,594.6200"
2021-11-29,"4,655.2700"
2021-11-30,"4,567.0000"
2021-12-01,"4,513.0400"
2021-12-02,"4,577.1000"
2021-12-03,"4,538.4300"
2021-12-06,"4,591.6700"
2021-12-07,"4,686.7500"
2021-12-08,"4,701.2100"
2021-12-09,"4,667.4500"
2021-12-10,"4,712.0200"
2021-12-13,"4,668.9700"
2021-12-14,"4,634.0900"
2021-12-15,"4,709.8500"
2021-12-16,"4,668.6700"
2021-12-17,"4,620.6400"
2021-12-20,"4,568.0200"
2021-12-21,"4,649.2300"
2021-12-22,"4,696.5600"
2021-12-23,"4,725.7900"
2021-12-27,"4,791.1900"
2021-12-28,"4,786.3500"
2021-12-29,"4,793.0600"
2021-12-30,"4,778.7300"
2021-12-31,"4,766.1800"
2022-01-03,"4,796.5600"
2022-01-04,"4,793.5400"
2022-01-05,"4,700.5800"
2022-01-06,"4,696.0500"
2022-01-07,"4,677.0300"
2022-01-10,"4,670.2900"
2022-01-11,"4,713.0700"
2022-01-12,"4,726.3500"
2022-01-13,"4,659.0300"
2022-01-14,"4,662.8500"
2022-01-18,"4,577.1100"
2022-01-19,"4,532.7600"
2022-01-20,"4,482.7300"
2022-01-21,"4,397.9400"
2022-01-24,"4,410.1300"
2022-01-25,"4,356.4500"
2022-01-26,"4,349.9300"
2022-01-27,"4,326.5100"
2022-01-28,"4,431.8500"
2022-01-31,"4,515.5500"
2022-02-01,"4,546.5400"
2022-02-02,"4,589.3800"
2022-02-03,"4,477.4400"
2022-02-04,"4,500.5300"
2022-02-07,"4,483.8700"
2022-02-08,"4,521.5400"
2022-02-09,"4,587.1800"
2022-02-10,"4,504.0800"
2022-02-11,"4,418.6400"
2022-02-14,"4,401.6700"
2022-02-15,"4,471.0700"
2022-02-16,"4,475.0100"
2022-02-17,"4,380.2600"
2022-02-18,"4,348.8700"
2022-02-22,"4,304.7600"
2022-02-23,"4,225.5000"
2022-02-24,"4,288.7000"
2022-02-25,"4,384.6500"
2022-02-28,"4,373.9400"
2022-03-01,"4,306.2600"
2022-03-02,"4,386.5400"
2022-03-03,"4,363.4900"
2022-03-04,"4,328.8700"
2022-03-07,"4,201.0900"
2022-03-08,"4,170.7000"
2022-03-09,"4,277.8800"
2022-03-10,"4,259.5200"
2022-03-11,"4,204.3100"
2022-03-14,"4,173.1100"
2022-03-15,"4,262.4500"
2022-03-16,"4,357.8600"
2022-03-17,"4,411.6700"
2022-03-18,"4,463.1200"
2022-03-21,"4,461.1800"
2022-03-22,"4,511.6100"
2022-03-23,"4,456.2400"
2022-03-24,"4,520.1600"
2022-03-25,"4,543.0600"
2022-03-28,"4,575.5200"
2022-03-29,"4,631.6000"
2022-03-30,"4,602.4500"
2022-03-31,"4,530.4100"
2022-04-01,"4,545.8600"
2022-04-04,"4,582.6400"
2022-04-05,"4,525.1200"
2022-04-06,"4,481.1500"
2022-04-07,"4,500.2100"
2022-04-08,"4,488.2800"
2022-04-11,"4,412.5300"
2022-04-12,"4,397.4500"
2022-04-13,"4,446.5900"
2022-04-14,"4,392.5900"
2022-04-18,"4,391.6900"
2022-04-19,"4,462.2100"
2022-04-20,"4,459.4500"
2022-04-21,"4,393.6600"
2022-04-22,"4,271.7800"
2022-04-25,"4,296.1200"
2022-04-26,"4,175.2000"
2022-04-27,"4,183.9600"
2022-04-28,"4,287.5000"
2022-04-29,"4,131.9300"
2022-05-02,"4,155.3800"
2022-05-03,"4,175.4800"
2022-05-04,"4,300.1700"
2022-05-05,"4,146.8700"
2022-05-06,"4,123.3400"
2022-05-09,"3,991.2400"
2022-05-10,"4,001.0500"
2022-05-11,"3,935.1800"
2022-05-12,"3,930.0800"
2022-05-13,"4,023.8900"
2022-05-16,"4,008.0100"
2022-05-17,"4,088.8500"
2022-05-18,"3,923.6800"
2022-05-19,"3,900.7900"
2022-05-20,"3,901.3600"
2022-05-23,"3,973.7500"
2022-05-24,"3,941.4800"
2022-05-25,"3,978.7300"
2022-05-26,"4,057.8400"
2022-05-27,"4,158.2400"
2022-05-30,"4,158.2400"
2022-05-31,"4,132.1500"
2022-06-01,"4,101.2300"
2022-06-02,"4,176.8200"
2022-06-03,"4,108.5400"
2022-06-06,"4,121.4300"
2022-06-07,"4,160.6800"
2022-06-08,"4,115.7700"
2022-06-09,"4,017.8200"
2022-06-10,"3,900.8600"
2022-06-13,"3,749.6300"
2022-06-14,"3,735.4800"
2022-06-15,"3,789.9900"
2022-06-16,"3,666.7700"
2022-06-17,"3,674.8400"
2022-06-20,"3,674.8400"
2022-06-21,"3,764.7900"
2022-06-22,"3,759.8900"
2022-06-23,"3,795.7300"
2022-06-24,"3,911.7400"
2022-06-27,"3,900.1100"
2022-06-28,"3,821.5500"
2022-06-29,"3,818.8300"
2022-06-30,"3,785.3800"
2022-07-01,"3,825.3300"
2022-07-05,"3,831.3900"
2022-07-06,"3,845.0800"
2022-07-07,"3,902.6200"
2022-07-08,"3,899.3800"
2022-07-11,"3,854.4300"
2022-07-12,"3,818.8000"
2022-07-13,"3,801.7800"
2022-07-14,"3,790.3800"
2022-07-15,"3,863.1600"
2022-07-18,"3,830.8500"
2022-07-19,"3,936.6900"
2022-07-20,"3,959.9000"
2022-07-21,"3,998.9500"
2022-07-22,"3,961.6300"
2022-07-25,"3,966.8400"
2022-07-26,"3,921.0500"
2022-07-27,"4,023.6100"
2022-07-28,"4,072.4300"
2022-07-29,"4,130.2900"
2022-08-01,"4,118.6300"
2022-08-02,"4,091.1900"
2022-08-03,"4,155.1700"
2022-08-04,"4,151.9400"
2022-08-05,"4,145.1900"
2022-08-08,"4,140.0600"
2022-08-09,"4,122.4700"
2022-08-10,"4,210.2400"
2022-08-11,"4,207.2700"
2022-08-12,"4,280.1500"
2022-08-15,"4,297.1400"
2022-08-16,"4,305.2000"
2022-08-17,"4,274.0400"
2022-08-18,"4,283.7400"
2022-08-19,"4,228.4800"
2022-08-22,"4,137.9900"
2022-08-23,"4,128.7300"
2022-08-24,"4,140.7700"
2022-08-25,"4,199.1200"
2022-08-26,"4,057.6600"
2022-08-29,"4,030.6100"
2022-08-30,"3,986.1600"
2022-08-31,"3,955.0000"
2022-09-01,"3,966.8500"
2022-09-02,"3,924.2600"
2022-09-06,"3,908.1900"
2022-09-07,"3,979.8700"
2022-09-08,"4,006.1800"
2022-09-09,"4,067.3600"
2022-09-12,"4,110.4100"
2022-09-13,"3,932.6900"
2022-09-14,"3,946.0100"
2022-09-15,"3,901.3500"
2022-09-16,"3,873.3300"
2022-09-19,"3,899.8900"
2022-09-20,"3,855.9300"
2022-09-21,"3,789.9300"
2022-09-22,"3,757.9900"
2022-09-23,"3,693.2300"
2022-09-26,"3,655.0400"
2022-09-27,"3,647.2900"
2022-09-28,"3,719.0400"
2022-09-29,"3,640.4700"
2022-09-30,"3,585.6200"
2022-10-03,"3,678.4300"
2022-10-04,"3,790.9300"
2022-10-05,"3,783.2800"
2022-10-06,"3,744.5200"
2022-10-07,"3,639.6600"
2022-10-10,"3,612.3900"
2022-10-11,"3,588.8400"
2022-10-12,"3,577.0300"
2022-10-13,"3,669.9100"
2022-10-14,"3,583.0700"
2022-10-17,"3,677.9500"
2022-10-18,"3,719.9800"
2022-10-19,"3,695.1600"
2022-10-20,"3,665.7800"
2022-10-21,"3,752.7500"
2022-10-24,"3,797.3400"
2022-10-25,"3,859.1100"
2022-10-26,"3,830.6000"
2022-10-27,"3,807.3000"
2022-10-28,"3,901.0600"
2022-10-31,"3,871.9800"
2022-11-01,"3,856.1000"
2022-11-02,"3,759.6900"
2022-11-03,"3,719.8900"
2022-11-04,"3,770.5500"
2022-11-07,"3,806.8000"
2022-11-08,"3,828.1100"
2022-11-09,"3,748.5700"
2022-11-10,"3,956.3700"
2022-11-11,"3,992.9300"
2022-11-14,"3,957.2500"
2022-11-15,"3,991.7300"
2022-11-16,"3,958.7900"
2022-11-17,"3,946.5600"
2022-11-18,"3,965.3400"
2022-11-21,"3,949.9400"
2022-11-22,"4,003.5800"
2022-11-23,"4,027.2600"
2022-11-25,"4,026.1200"
2022-11-28,"3,963.9400"
2022-11-29,"3,957.6300"
2022-11-30,"4,080.1100"
2022-12-01,"4,076.5700"
2022-12-02,"4,071.7000"
2022-12-05,"3,998.8400"
2022-12-06,"3,941.2600"
2022-12-07,"3,933.9200"
2022-12-08,"3,963.5100"
2022-12-09,"3,934.3800"
2022-12-12,"3,990.5600"
2022-12-13,"4,019.6500"
2022-12-14,"3,995.3200"
2022-12-15,"3,895.7500"
2022-12-16,"3,852.3600"
2022-12-19,"3,817.6600"
2022-12-20,"3,821.6200"
2022-12-21,"3,878.4400"
2022-12-22,"3,822.3900"
2022-12-23,"3,844.8200"
2022-12-27,"3,829.2500"
2022-12-28,"3,783.2200"
2022-12-29,"3,849.2800"
2022-12-30,"3,839.5000"
2023-01-03,"3,824.1400"
2023-01-04,"3,852.9700"
2023-01-05,"3,808.1000"
2023-01-06,"3,895.0800"
2023-01-09,"3,892.0900"
2023-01-10,"3,919.2500"
2023-01-11,"3,969.6100"
2023-01-12,"3,983.1700"
2023-01-13,"3,999.0900"
2023-01-17,"3,990.9700"
2023-01-18,"3,928.8600"
2023-01-19,"3,898.8500"
2023-01-20,"3,972.6100"
2023-01-23,"4,019.8100"
2023-01-24,"4,016.9500"
2023-01-25,"4,016.2200"
2023-01-26,"4,060.4300"
2023-01-27,"4,070.5600"
2023-01-30,"4,017.7700"
2023-01-31,"4,076.6000"
2023-02-01,"4,119.2100"
2023-02-02,"4,179.7600"
2023-02-03,"4,136.4800"
2023-02-06,"4,111.0800"
2023-02-07,"4,164.0000"
2023-02-08,"4,117.8600"
2023-02-09,"4,081.5000"
2023-02-10,"4,090.4600"
2023-02-13,"4,137.2900"
2023-02-14,"4,136.1300"
2023-02-15,"4,147.6000"
2023-02-16,"4,090.4100"
2023-02-17,"4,079.0900"
2023-02-21,"3,997.3400"
2023-02-22,"3,991.0500"
2023-02-23,"4,012.3200"
2023-02-24,"3,970.0400"
2023-02-27,"3,982.2400"
2023-02-28,"3,970.1500"
2023-03-01,"3,951.3900"
2023-03-02,"3,981.3500"
2023-03-03,"4,045.6400"
2023-03-06,"4,048.4200"
2023-03-07,"3,986.3700"
2023-03-08,"3,992.0100"
2023-03-09,"3,918.3200"
2023-03-10,"3,861.5900"
2023-03-13,"3,855.7600"
2023-03-14,"3,919.2900"
2023-03-15,"3,891.9300"
2023-03-16,"3,960.2800"
2023-03-17,"3,916.6400"
2023-03-20,"3,951.5700"
2023-03-21,"4,002.8700"
2023-03-22,"3,936.9700"
2023-03-23,"3,948.7200"
2023-03-24,"3,970.9900"
2023-03-27,"3,977.5300"
2023-03-28,"3,971.2700"
2023-03-29,"4,027.8100"
2023-03-30,"4,050.8300"
2023-03-31,"4,109.3100"
2023-04-03,"4,124.5100"
2023-04-04,"4,100.6000"
2023-04-05,"4,090.3800"
2023-04-06,"4,105.0200"
2023-04-10,"4,109.1100"
2023-04-11,"4,108.9400"
2023-04-12,"4,091.9500"
2023-04-13,"4,146.2200"
2023-04-14,"4,137.6400"
2023-04-17,"4,151.3200"
2023-04-18,"4,154.8700"
2023-04-19,"4,154.5200"
2023-04-20,"4,129.7900"
2023-04-21,"4,133.5200"
2023-04-24,"4,137.0400"
2023-04-25,"4,071.6300"
2023-04-26,"4,055.9900"
2023-04-27,"4,135.3500"
2023-04-28,"4,169.4800"
2023-05-01,"4,167.8700"
2023-05-02,"4,119.5800"
2023-05-03,"4,090.7500"
2023-05-04,"4,061.2200"
2023-05-05,"4,136.2500"
2023-05-08,"4,138.1200"
2023-05-09,"4,119.1700"
2023-05-10,"4,137.6400"
2023-05-11,"4,130.6200"
2023-05-12,"4,124.0800"
2023-05-15,"4,136.2800"
2023-05-16,"4,109.9000"
2023-05-17,"4,158.7700"
2023-05-18,"4,198.0500"
2023-05-19,"4,191.9800"
2023-05-22,"4,192.6300"
2023-05-23,"4,145.5800"
2023-05-24,"4,115.2400"
2023-05-25,"4,151.2800"
2023-05-26,"4,205.4500"
2023-05-30,"4,205.5200"
2023-05-31,"4,179.8300"
2023-06-01,"4,221.0200"
2023-06-02,"4,282.3700"
2023-06-05,"4,273.7900"
2023-06-06,"4,283.8500"
2023-06-07,"4,267.5200"
2023-06-08,"4,293.9300"
2023-06-09,"4,298.8600"
2023-06-12,"4,338.9300"
2023-06-13,"4,369.0100"
2023-06-14,"4,372.5900"
2023-06-15,"4,425.8400"
2023-06-16,"4,409.5900"
2023-06-20,"4,388.7100"
2023-06-21,"4,365.6900"
2023-06-22,"4,381.8900"
2023-06-23,"4,348.3300"
2023-06-26,"4,328.8200"
2023-06-27,"4,378.4100"
2023-06-28,"4,376.8600"
2023-06-29,"4,396.4400"
2023-06-30,"4,450.3800"
2023-07-03,"4,455.5900"
2023-07-05,"4,446.8200"
2023-07-06,"4,411.5900"
2023-07-07,"4,398.9500"
2023-07-10,"4,409.5300"
2023-07-11,"4,439.2600"
2023-07-12,"4,472.1600"
2023-07-13,"4,510.0400"
2023-07-14,"4,505.4200"
2023-07-17,"4,522.7900"
2023-07-18,"4,554.9800"
2023-07-19,"4,565.7200"
2023-07-20,"4,534.8700"
2023-07-21,"4,536.3400"
2023-07-24,"4,554.6400"
2023-07-25,"4,567.4600"
2023-07-26,"4,566.7500"
2023-07-27,"4,537.4100"
2023-07-28,"4,582.2300"
2023-07-31,"4,588.9600"
2023-08-01,"4,576.7300"
2023-08-02,"4,513.3900"
2023-08-03,"4,501.8900"
2023-08-04,"4,478.0300"
2023-08-07,"4,518.4400"
2023-08-08,"4,499.3800"
2023-08-09,"4,467.7100"
2023-08-10,"4,468.8300"
2023-08-11,"4,464.0500"
2023-08-14,"4,489.7200"
2023-08-15,"4,437.8600"
2023-08-16,"4,404.3300"
2023-08-17,"4,370.3600"
2023-08-18,"4,369.7100"
2023-08-21,"4,399.7700"
2023-08-22,"4,387.5500"
2023-08-23,"4,436.0100"
2023-08-24,"4,376.3100"
2023-08-25,"4,405.7100"
2023-08-28,"4,433.3100"
2023-08-29,"4,497.6300"
2023-08-30,"4,514.8700"
2023-08-31,"4,507.6600"
2023-09-01,"4,515.7700"
2023-09-05,"4,496.8300"
2023-09-06,"4,465.4800"
2023-09-07,"4,451.1400"
2023-09-08,"4,457.4900"
2023-09-11,"4,487.4600"
2023-09-12,"4,461.9000"
2023-09-13,"4,467.4400"
2023-09-14,"4,505.1000"
2023-09-15,"4,450.3200"
2023-09-18,"4,453.5300"
2023-09-19,"4,443.9500"
2023-09-20,"4,402.2000"
2023-09-21,"4,330.0000"
2023-09-22,"4,320.0600"
2023-09-25,"4,337.4400"
2023-09-26,"4,273.5300"
2023-09-27,"4,274.5100"
2023-09-28,"4,299.7000"
2023-09-29,"4,288.0500"
2023-10-02,"4,288.3900"
2023-10-03,"4,229.4500"
2023-10-04,"4,263.7500"
2023-10-05,"4,258.1900"
2023-10-06,"4,308.5000"
2023-10-09,"4,335.6600"
2023-10-10,"4,358.2400"
2023-10-11,"4,376.9500"
2023-10-12,"4,349.6100"
2023-10-13,"4,327.7800"
2023-10-16,"4,373.6300"
2023-10-17,"4,373.2000"
2023-10-18,"4,314.6000"
2023-10-19,"4,278.0000"
2023-10-20,"4,224.1600"
2023-10-23,"4,217.0400"
2023-10-24,"4,247.6800"
2023-10-25,"4,186.7700"
2023-10-26,"4,137.2300"
2023-10-27,"4,117.3700"
2023-10-30,"4,166.8200"
2023-10-31,"4,193.8000"
2023-11-01,"4,237.8600"
2023-11-02,"4,317.7800"
2023-11-03,"4,358.3400"
2023-11-06,"4,365.9800"
2023-11-07,"4,378.3800"
2023-11-08,"4,382.7800"
2023-11-09,"4,347.3500"
2023-11-10,"4,415.2400"
2023-11-13,"4,411.5500"
2023-11-14,"4,495.7000"
2023-11-15,"4,502.8800"
2023-11-16,"4,508.2400"
2023-11-17,"4,514.0200"
2023-11-20,"4,547.3800"
2023-11-21,"4,538.1900"
2023-11-22,"4,556.6200"
2023-11-24,"4,559.3400"
2023-11-27,"4,550.4300"
2023-11-28,"4,554.8900"
2023-11-29,"4,550.5800"
2023-11-30,"4,567.8000"
2023-12-01,"4,594.6300"
2023-12-04,"4,569.7800"
2023-12-05,"4,567.1800"
2023-12-06,"4,549.3400"
2023-12-07,"4,585.5900"
2023-12-08,"4,604.3700"
